radio_frequency,B_field,capture_rad,ang_class,dist_from_obs_ly,star1_redshift,luminosity,star2_redshift,ext_temp,b_class,target
18.76617203,2.57E-09,43.60596633,alpha,27.74765889,31.12419463,4704.714489,38.10090726,13.39167642,3,Alpha Hemithea
27.86893548,2.89E-09,23.58085446,alpha,18.93468622,34.04537655,5866.804374,40.62301756,20.10582368,2,Alpha Boreas
40.71208894,4.13E-09,27.1895932,alpha,35.36372039,46.49781561,3311.12747,35.65871888,17.71210904,1,Beta Eioneous
24.69842855,4.45E-09,25.1544011,alpha,24.12347479,41.64635054,3808.695495,19.18556848,19.55238935,2,Alpha Boreas
23.20302126,2.49E-09,26.75976037,alpha,41.98677339,41.94255153,4074.537568,39.05557807,15.62504697,3,Alpha Boreas
44.16633131,3.42E-09,,alpha,20.57414016,19.90552291,3945.156864,23.03914403,,3,Zeta Draconis
,4.09E-09,43.00467433,alpha,27.86550766,22.58227801,2771.6144,33.98113285,30.64472525,2,Zeta Draconis
28.89814069,2.98E-09,49.30544255,alpha,36.40518486,32.14800261,5032.967737,39.00743758,17.07709938,3,Alpha Hemithea
22.61866139,2.67E-09,43.00467433,alpha,28.21446083,16.25517271,2916.38116,19.18556848,33.49245168,3,Zeta Draconis
31.92031653,2.67E-09,23.5631164,alpha,38.51920628,40.65707255,4753.078047,18.01337762,26.09584643,2,Beta Eioneous
22.83962428,3.32E-09,24.46329526,alpha,41.98677339,30.87148881,4017.734588,27.90809629,29.51358516,,Alpha Boreas
42.63021206,3.56E-09,23.47584887,alpha,,22.74827581,5702.066239,35.22668118,15.34373705,1,Gamma Saggita
33.95293506,3.31E-09,25.13016093,alpha,,36.4676732,6220.506174,,29.66535172,2,Gamma Saggita
28.00992757,3.81E-09,24.21498062,alpha,34.1494911,22.94040861,2647.997403,28.3998278,33.49245168,2,Zeta Draconis
47.90355139,3.83E-09,30.86383701,alpha,17.93020148,29.07722238,4354.586934,22.83418013,27.73803364,2,Gamma Saggita
29.11516888,5.08E-09,43.00467433,alpha,39.6357428,52.10999252,2497.023876,40.62301756,,2,Beta Eioneous
,3.40E-09,40.42873469,alpha,17.15223368,20.03236889,5650.451062,33.66464675,33.49245168,3,Alpha Hemithea
43.08528386,2.67E-09,17.47442836,alpha,20.83811444,41.94255153,5166.254623,31.02360447,33.49245168,3,Gamma Saggita
32.82715893,3.94E-09,31.98553221,alpha,30.87596259,30.41703694,3245.730532,40.62301756,23.00526091,2,Beta Eioneous
43.00269334,3.00E-09,43.00467433,alpha,23.07962559,41.76395345,5948.231155,19.98130839,23.9453022,2,Gamma Saggita
34.0371315,3.30E-09,19.16730851,alpha,52.92582191,20.03236889,4570.418626,19.15667479,14.92775837,3,Beta Eioneous
42.57010188,4.29E-09,28.14086958,alpha,42.98095889,44.77826711,2882.775769,22.40767627,24.67945792,3,Beta Eioneous
27.22845757,4.16E-09,43.00467433,alpha,33.43878305,,3027.156911,31.18662615,23.86365293,3,Zeta Draconis
23.63253797,4.45E-09,19.99054971,alpha,23.55493968,35.73118048,4998.603802,30.46364906,24.92482022,2,Alpha Boreas
39.62965587,3.83E-09,24.26959729,alpha,33.73909118,36.59604157,6237.993588,21.16932311,30.18718922,3,Beta Eioneous
23.62921834,2.46E-09,33.32110122,alpha,25.74862832,29.72883661,5771.323265,43.15821256,18.56767692,2,Alpha Hemithea
18.61900878,3.64E-09,20.74945265,alpha,27.43166787,37.64831349,4099.91634,,33.49245168,2,Alpha Boreas
37.71092959,4.41E-09,19.00547753,alpha,41.9283557,45.18904266,2595.847605,25.95486827,28.1783331,2,Beta Eioneous
33.88901336,4.45E-09,19.6294661,alpha,41.98677339,34.14670891,4690.476575,25.79884949,33.49245168,2,Alpha Boreas
27.34956408,3.50E-09,15.69736734,alpha,23.1355233,41.94255153,3804.758097,34.40169284,6.504663293,3,Alpha Boreas
,2.88E-09,35.7247703,alpha,32.83045649,34.97581576,5607.20358,36.58639958,15.86027152,3,Alpha Hemithea
44.16633131,4.45E-09,38.55102473,alpha,44.03172479,22.58488777,4233.397152,34.91184105,16.51972049,2,Alpha Hemithea
43.78225848,3.34E-09,27.17773695,alpha,,41.94255153,6415.703118,28.72240494,16.51972049,3,Gamma Saggita
20.57886311,2.72E-09,,alpha,10.02820941,36.89690166,2818.571131,37.12196517,17.16252432,3,Alpha Boreas
,2.65E-09,42.72059725,alpha,34.12797738,21.23647062,4783.718489,42.85972857,,3,Alpha Hemithea
17.92722245,3.89E-09,17.47442836,alpha,23.33329307,30.05535441,3805.675677,26.49645451,23.81726992,3,Alpha Boreas
28.84324251,3.39E-09,31.80282385,alpha,20.284287,41.94255153,,33.61108287,24.42773991,3,Alpha Boreas
41.65653377,3.60E-09,28.02152374,alpha,16.07028355,28.96103537,5888.250925,21.13664977,29.35660472,3,Gamma Saggita
30.77227743,3.86E-09,20.0194657,alpha,14.83934705,29.49708564,3420.849048,36.53154287,,3,Alpha Boreas
24.8008556,3.00E-09,24.15569627,alpha,13.65252592,36.82913604,4694.844227,38.65955398,33.49245168,2,Alpha Boreas
38.87171974,3.87E-09,24.5773044,alpha,37.00644917,40.09648759,3147.335286,26.74883667,18.1589965,2,Beta Eioneous
37.04381541,2.67E-09,17.0766111,alpha,30.87053043,41.94255153,2954.009681,,33.49245168,3,Zeta Draconis
29.28320667,3.46E-09,17.91479838,alpha,12.77065056,19.60516362,2161.706457,28.25970877,29.70865192,3,Zeta Draconis
30.76302155,3.00E-09,19.6269927,alpha,27.73058774,41.94255153,3271.391536,16.42954755,24.00342754,3,Zeta Draconis
42.2993689,4.11E-09,26.87222468,alpha,23.89355834,,6844.266748,40.62301756,16.51972049,1,Gamma Saggita
14.35890835,2.31E-09,31.30368415,alpha,34.96188798,26.92253378,5512.971174,19.18556848,22.7605804,2,Alpha Hemithea
21.09410732,2.44E-09,35.70813161,alpha,36.87916982,22.56939044,4668.16771,41.94791347,33.49245168,3,Alpha Hemithea
23.40233653,3.77E-09,18.78716884,alpha,30.90580471,,2150.310122,,33.49245168,3,Zeta Draconis
44.16633131,,15.43507045,alpha,24.24449521,18.91162687,4131.61192,27.52749186,25.94972107,2,Zeta Draconis
22.26857328,3.27E-09,18.20718446,alpha,20.55686743,19.00094912,2463.340651,22.53851194,29.16961584,3,Zeta Draconis
40.76027034,3.40E-09,24.04517113,alpha,28.15721981,,2603.431853,22.43544826,18.21687674,1,Beta Eioneous
21.72243952,3.23E-09,17.41601524,alpha,26.54184632,16.05045463,4274.667405,40.62301756,33.72660645,2,Zeta Draconis
14.30314236,2.82E-09,40.79478147,alpha,30.62072627,,6237.993588,40.62301756,18.52795966,3,Alpha Hemithea
41.21597317,4.45E-09,28.12713337,alpha,24.74713578,22.49907673,4669.916597,39.22563473,14.85273731,3,Alpha Boreas
32.01739983,2.67E-09,28.02937221,alpha,30.81566377,36.64862209,3441.267063,36.94399715,28.90649001,3,Alpha Boreas
17.13268715,3.37E-09,42.8117812,alpha,30.89545978,28.49340423,4242.52168,27.35949933,25.36417177,2,Alpha Hemithea
43.63809378,2.91E-09,26.88341811,alpha,16.69570826,23.72614746,5849.474494,27.06519848,30.66626133,,Gamma Saggita
33.07068515,4.88E-09,43.00467433,alpha,17.15223368,20.03236889,6237.993588,17.82036566,33.49245168,2,Beta Eioneous
32.75998097,3.03E-09,36.16959558,alpha,40.00195748,29.1585106,2818.571131,47.71934497,22.40246142,1,Alpha Hemithea
42.48832741,4.27E-09,28.13589825,alpha,36.2012025,41.560384,,23.00279075,30.23392663,3,Beta Eioneous
21.88026343,3.66E-09,17.47442836,alpha,26.74102764,22.75173202,2818.571131,33.74060397,31.39947632,3,Alpha Hemithea
36.26408952,3.34E-09,25.17692473,alpha,39.74851606,32.06529948,3079.679799,40.62301756,25.65484169,2,Beta Eioneous
31.06796903,4.45E-09,17.47442836,alpha,25.83932944,26.9397845,3186.836429,34.34088764,25.47426982,2,Alpha Boreas
32.53413701,3.93E-09,18.60504732,alpha,24.52130861,,4347.341081,19.18556848,24.57487938,3,Alpha Boreas
27.75026237,4.49E-09,33.4503328,alpha,46.59379897,38.26293305,4294.331536,22.67213044,33.49245168,2,Beta Eioneous
39.82846623,3.88E-09,43.00467433,alpha,,40.8735812,3303.271939,25.965961,18.11207478,2,Beta Eioneous
44.16633131,2.67E-09,43.25404859,alpha,17.15223368,32.36246981,4635.275838,37.62498561,28.18629252,2,Alpha Hemithea
29.17397835,3.52E-09,43.00467433,alpha,28.55959319,20.03236889,4157.463625,21.81386069,33.49245168,1,Alpha Boreas
20.18131579,3.56E-09,19.5439115,alpha,26.69892514,20.76851556,3121.260514,25.38749651,16.51972049,3,Zeta Draconis
44.16633131,3.30E-09,31.54388412,alpha,41.98677339,27.91938885,4741.598602,36.15514586,20.07137356,3,Alpha Boreas
44.16633131,4.45E-09,35.62547975,alpha,32.67320689,20.03236889,,33.94828947,16.69248884,2,Alpha Hemithea
23.91411981,4.45E-09,,alpha,18.0758126,29.64609275,,28.82554103,13.14844434,,Alpha Boreas
36.71094025,2.45E-09,24.86320157,alpha,41.98677339,,4243.27607,30.76477367,28.17625133,1,Gamma Saggita
44.16633131,2.41E-09,37.14155879,alpha,40.72286489,31.34774672,4612.239179,39.95915494,23.22311893,3,Alpha Hemithea
32.70881121,3.91E-09,18.92151175,alpha,,31.84173196,4049.175465,35.34749066,33.49245168,2,Zeta Draconis
33.15197065,4.45E-09,19.62618985,alpha,16.91313001,37.43700104,2818.571131,29.99252661,,3,Alpha Boreas
23.9283394,4.45E-09,32.49864832,alpha,13.15648546,29.35640774,6237.993588,35.70096552,24.25151602,2,Alpha Boreas
39.39084123,3.51E-09,27.48118853,alpha,20.77343262,21.88298557,6339.775941,22.73748639,18.56152789,2,Gamma Saggita
,3.28E-09,43.00467433,alpha,37.02613369,38.99562366,3423.371986,27.923285,33.85571578,3,Beta Eioneous
17.63651636,2.69E-09,34.68758724,alpha,38.80951006,23.20040568,5942.069057,41.54208801,18.43748703,2,Alpha Hemithea
33.99676445,3.97E-09,26.96736626,,41.98677339,18.19570778,2341.670077,40.62301756,23.9716464,2,Zeta Draconis
27.54740624,3.79E-09,19.4311962,alpha,29.23078546,18.08688472,3279.561164,20.44752753,28.41904626,,Zeta Draconis
30.73545386,3.82E-09,,,25.98821414,40.99358179,4277.04235,36.48012498,33.49245168,,Alpha Boreas
31.75902436,4.17E-09,33.93125894,alpha,26.29958471,21.74643873,5134.320649,18.88891269,23.91253824,2,Gamma Saggita
33.77531367,3.66E-09,20.81902626,alpha,,28.82883397,5003.903999,22.64866795,29.2313263,2,Gamma Saggita
41.30018894,,27.53145123,alpha,41.25867633,39.75408364,1824.770285,40.62301756,23.18529557,2,Beta Eioneous
22.34891641,3.64E-09,43.00467433,alpha,18.56426205,17.86515276,4033.813038,25.61600416,,2,Zeta Draconis
18.62382307,3.62E-09,18.82010274,alpha,25.51048588,7.934099557,3917.32028,28.53258576,,3,Zeta Draconis
41.56802427,4.63E-09,11.87232092,alpha,42.53271368,34.91631408,2810.006866,,23.11401837,3,Beta Eioneous
32.04407842,4.30E-09,25.41298585,alpha,35.3034661,35.64337289,2605.032797,15.2309403,,3,Beta Eioneous
23.17004723,4.45E-09,28.45766763,alpha,30.3549517,38.50004364,6237.993588,19.18556848,33.49245168,3,Alpha Boreas
24.87107617,4.28E-09,,alpha,35.32677767,42.22298683,2516.030896,25.23953955,29.43042514,2,Beta Eioneous
32.88791125,3.01E-09,17.47442836,alpha,23.99074188,24.21825374,,28.76481724,25.74103149,3,Gamma Saggita
20.81701018,3.45E-09,17.47442836,alpha,17.61710011,37.30233473,4121.400829,40.03103019,17.35906658,2,Alpha Boreas
11.00157533,3.83E-09,43.45679311,alpha,17.15223368,31.33183315,5448.835082,36.42587217,27.41573896,3,Alpha Hemithea
21.03517266,4.45E-09,17.47442836,alpha,24.63080157,38.03597615,2818.571131,32.92454059,29.01985148,2,Alpha Boreas
,3.60E-09,27.70923309,,23.99659974,41.94255153,7040.0438,27.99808571,,2,Gamma Saggita
31.27586187,3.51E-09,34.35787784,alpha,40.28558473,,3012.436579,17.71098401,24.79668637,2,Beta Eioneous
29.65867396,3.77E-09,27.94879297,alpha,41.98677339,36.16651775,4639.177328,40.62301756,25.24702988,2,Alpha Boreas
44.34399659,3.56E-09,25.03001924,alpha,20.76471393,29.50077107,5605.167569,20.13974225,33.49245168,2,Gamma Saggita
29.41160538,2.38E-09,42.72804524,alpha,28.26898187,30.54172212,5994.713405,36.79218098,33.49245168,2,Alpha Hemithea
43.38498306,4.45E-09,,alpha,26.02877062,28.6774922,6282.989243,,25.1832063,2,Gamma Saggita
37.33649915,3.32E-09,16.14709493,,17.73030358,11.68593528,4087.35705,26.14297792,23.74309803,2,Zeta Draconis
44.16633131,3.54E-09,43.00467433,alpha,16.41526288,20.03236889,2818.571131,33.48294371,18.06100302,2,Alpha Boreas
,3.48E-09,18.02498448,alpha,23.29244694,34.07479828,4338.400209,40.62301756,24.96716102,3,Alpha Boreas
31.10663953,3.60E-09,30.81005142,alpha,19.26008622,,3821.114126,28.21026217,33.49245168,2,Alpha Boreas
20.18131579,3.48E-09,26.56676455,alpha,18.7792508,19.0268396,3875.648679,19.10561509,28.97711409,3,Zeta Draconis
36.09069192,3.91E-09,33.59324588,alpha,44.85836431,,2094.640707,40.62301756,19.53009615,2,Beta Eioneous
28.53394344,2.72E-09,23.38933242,,18.48952867,35.79982627,4416.757704,40.62301756,,2,Alpha Boreas
38.3042157,3.48E-09,43.00467433,alpha,39.45714311,37.21344077,3148.847651,,29.83525974,2,Beta Eioneous
40.84146915,2.67E-09,24.15392966,alpha,12.8104393,29.13972151,7294.92057,32.74255446,29.16048932,2,Gamma Saggita
42.920345,3.96E-09,28.08175232,,28.61549982,,2818.571131,39.28446418,34.25319251,3,Gamma Saggita
41.66826711,3.41E-09,24.80177363,alpha,16.62583665,,5676.551681,22.98763891,25.00621207,1,Gamma Saggita
36.18921764,3.26E-09,19.44079208,alpha,19.20689757,22.08702543,2974.155585,15.26600893,29.6099252,2,Zeta Draconis
37.27233925,3.23E-09,24.88533233,alpha,17.96908814,41.43513279,4699.87803,26.7797671,16.51972049,3,Alpha Boreas
44.16633131,3.39E-09,28.83456423,alpha,24.38286202,34.84840701,2818.571131,19.18556848,,2,Alpha Boreas
30.19833115,4.17E-09,25.17288404,alpha,19.25688246,35.25384207,4036.100461,27.56106961,,3,Alpha Boreas
42.53046667,3.77E-09,23.77443187,alpha,25.71161487,37.60306105,5927.478737,40.62301756,19.27883089,2,Gamma Saggita
24.07468202,4.51E-09,43.71127219,alpha,32.65913494,34.417326,4481.782471,42.01378645,27.88585881,3,Alpha Hemithea
39.93266076,2.67E-09,28.11093214,alpha,29.38968843,41.94255153,5664.605613,27.05493244,33.64698732,3,Gamma Saggita
36.15336035,,17.47442836,alpha,17.15223368,41.50172597,2447.390585,22.29032995,15.58587847,3,Beta Eioneous
39.64820648,3.51E-09,35.24494614,alpha,9.993697555,34.52274108,5517.655584,40.62301756,15.18753725,2,Gamma Saggita
39.84824567,2.64E-09,14.4708669,alpha,20.33280838,23.20997609,2869.142874,28.41465818,29.41604004,3,Zeta Draconis
19.9621743,2.11E-09,41.41359332,alpha,40.69062145,24.29054395,5518.838812,37.21992871,16.51972049,3,Alpha Hemithea
30.57654454,2.75E-09,37.87543096,alpha,28.46774366,27.25441872,4189.540722,39.58304341,14.61126029,3,Alpha Hemithea
29.24919766,4.34E-09,15.22739446,alpha,26.31385291,34.59818831,5428.822411,34.08748995,27.39249376,2,Gamma Saggita
27.57605119,4.33E-09,43.00467433,alpha,40.39605768,,2556.017097,,6.98621441,3,Beta Eioneous
47.21611364,2.70E-09,33.64079137,alpha,23.51360769,20.03236889,5089.49998,40.62301756,25.14511379,3,Gamma Saggita
36.50498606,3.64E-09,25.72407784,alpha,16.28858944,28.74689426,5374.748271,27.21872791,15.93310089,2,Gamma Saggita
51.07684372,3.48E-09,27.74876572,alpha,27.744778,31.61155407,6661.077647,19.75427113,30.62336367,2,Gamma Saggita
21.88582482,3.84E-09,26.46044957,alpha,19.60968587,29.50887467,3837.441819,30.02169127,25.40078106,3,Alpha Boreas
38.17292307,3.23E-09,23.54948291,alpha,19.64038524,21.51407535,4977.263709,12.87193274,23.88627422,,Gamma Saggita
44.16633131,2.99E-09,26.96019138,,38.35211847,32.26086884,3011.255948,19.18556848,16.51972049,2,Alpha Boreas
24.08188497,3.59E-09,28.74526905,alpha,18.99637649,20.03236889,4165.297957,,18.97963718,2,Alpha Boreas
41.88270631,4.76E-09,,alpha,35.42551619,41.8129078,3913.415383,28.70771133,33.49245168,3,Beta Eioneous
,3.88E-09,28.32015584,alpha,,37.20780348,2603.52038,,25.70938015,3,Beta Eioneous
20.18131579,4.33E-09,37.23340417,,42.77295813,34.95953358,1913.84732,28.25712334,28.51586844,3,Beta Eioneous
29.45162105,3.59E-09,17.47442836,alpha,38.51398857,,3962.790723,17.20286999,26.2889126,2,Beta Eioneous
42.99734724,3.35E-09,43.00467433,alpha,23.41968655,41.94255153,5366.769382,40.62301756,23.75350725,2,Gamma Saggita
36.19737769,3.38E-09,34.2975653,alpha,30.21235622,20.03236889,1739.108908,22.60202504,12.91825557,2,Beta Eioneous
50.66885643,3.50E-09,17.47442836,alpha,19.11555328,23.81866308,5851.280239,29.59689695,31.40374899,2,Gamma Saggita
28.57667155,2.71E-09,26.79002873,alpha,25.41853095,24.09987857,4369.2231,17.62121218,33.49245168,3,Alpha Boreas
33.75230341,3.37E-09,25.19569952,alpha,35.90125359,45.25957773,3209.634357,13.04869752,24.08650535,3,Beta Eioneous
32.48061122,,,alpha,18.89122127,26.96691736,3860.766479,30.61471545,24.62996113,2,Alpha Boreas
37.69418915,3.50E-09,,alpha,42.69085458,35.94538963,4334.975672,21.87966383,25.24716654,2,Beta Eioneous
24.14049552,2.29E-09,27.28492443,alpha,9.61448812,19.71462881,6237.993588,25.77051109,30.83700005,3,Zeta Draconis
44.16633131,4.02E-09,13.08389449,alpha,41.98677339,41.94255153,6237.993588,21.12363035,23.33647963,2,Zeta Draconis
36.75323973,4.45E-09,43.00467433,alpha,13.37370985,27.10147434,4506.170878,21.99327595,17.68091237,3,Alpha Boreas
24.85139059,4.45E-09,15.76502481,alpha,17.15223368,23.14048437,3029.494226,40.62301756,22.37377803,3,Zeta Draconis
15.90108637,2.86E-09,40.58923303,alpha,40.62100988,15.25328971,,35.98719245,13.3500922,3,Alpha Hemithea
32.66774216,4.50E-09,18.96263545,alpha,24.05757809,37.47465498,5533.980496,27.10622299,19.5416509,3,Alpha Boreas
32.27151935,3.30E-09,23.46956774,alpha,41.98677339,22.01516247,4521.6529,19.18556848,28.99082774,2,Zeta Draconis
44.16633131,3.82E-09,20.13583212,alpha,41.98677339,32.4194559,6237.993588,22.97348182,29.57424891,3,Zeta Draconis
,3.39E-09,33.4566794,alpha,36.52454626,41.94255153,5151.35665,40.62301756,23.32943318,2,Alpha Hemithea
40.96818146,3.25E-09,27.77795994,alpha,19.10414734,24.01299423,5303.044726,30.09344798,24.91681243,3,Gamma Saggita
33.36424453,3.77E-09,27.18836022,alpha,33.96601649,38.32321113,3450.48262,,27.18248833,2,Beta Eioneous
16.77598852,4.45E-09,39.35758329,alpha,36.35691526,28.74329368,4466.245475,41.98784787,30.4878419,2,Alpha Hemithea
28.06599243,4.54E-09,25.81536133,alpha,33.95167671,39.23549271,2140.124076,40.62301756,23.95799833,3,Beta Eioneous
33.84907258,3.55E-09,19.17445968,alpha,,30.78226719,4094.338409,37.98443357,32.64020173,3,Alpha Boreas
45.32399113,3.57E-09,17.47442836,alpha,36.71269203,37.37814218,2865.913182,19.38573247,,2,Beta Eioneous
36.40033567,3.38E-09,24.47387204,alpha,41.98677339,27.87800326,6429.56319,,,2,Gamma Saggita
17.71321818,2.99E-09,47.97252831,alpha,17.15223368,22.37405905,5041.13657,47.0114872,19.78282059,3,Alpha Hemithea
38.08379098,2.67E-09,25.42277264,alpha,15.52654223,20.03236889,5312.989574,22.63261784,31.65307575,3,Gamma Saggita
20.18131579,4.11E-09,23.87440697,alpha,41.98677339,34.35457603,4708.019066,27.75297983,33.49245168,3,Alpha Boreas
17.10867347,2.95E-09,34.06065239,alpha,33.44272116,26.64303515,,34.9115748,33.49245168,2,Alpha Hemithea
24.69942833,4.45E-09,17.50723726,alpha,28.28125652,32.58705514,6237.993588,,23.52269375,3,Alpha Boreas
44.16633131,2.67E-09,16.91607853,alpha,19.91182822,28.89037903,2781.861722,30.8958608,16.51972049,2,Alpha Boreas
31.30605793,2.92E-09,17.24790925,alpha,18.74173078,15.8012696,2336.76051,25.87181535,32.0994432,,Zeta Draconis
33.34077202,3.59E-09,17.47442836,alpha,25.73630599,41.94255153,5638.875231,26.50592489,21.865584,2,Gamma Saggita
36.16356435,3.62E-09,,alpha,39.21478037,38.60004032,3221.147265,40.62301756,19.70066672,2,Beta Eioneous
16.63371501,2.72E-09,45.79814869,alpha,17.15223368,27.26264728,5988.341409,37.00407498,,2,Alpha Hemithea
44.13203652,3.34E-09,43.00467433,alpha,41.98677339,20.03236889,4788.109548,27.85532467,27.46481219,2,Gamma Saggita
20.18131579,4.22E-09,25.11477725,,17.86722189,34.16488112,3317.992259,21.17808073,23.38119206,3,Alpha Boreas
32.31827152,3.97E-09,43.00467433,alpha,33.86383883,20.03236889,,16.49930266,15.70920975,3,Beta Eioneous
43.65696638,4.06E-09,20.14127555,alpha,42.38025605,38.50792198,2463.409436,18.71734009,15.68278291,2,Beta Eioneous
44.16633131,4.45E-09,25.109844,alpha,19.25480737,29.93568926,4196.449016,38.05631387,23.14729944,2,Alpha Boreas
44.16633131,,13.64998361,alpha,23.4752719,21.99385999,3388.532071,19.18556848,32.7664538,3,Zeta Draconis
29.21192382,2.67E-09,43.00467433,alpha,19.88093277,28.70913951,6237.993588,27.76717207,25.01154672,2,Alpha Boreas
29.44753606,3.42E-09,,alpha,41.98677339,41.7927212,4678.079853,35.21993999,16.51972049,3,Alpha Boreas
18.04239646,4.45E-09,34.22649195,,36.52697867,30.10600242,2818.571131,19.18556848,31.63723679,3,Alpha Hemithea
20.3067607,3.67E-09,12.759879,alpha,23.43320805,14.28507234,3813.937107,19.18556848,20.00223588,3,Zeta Draconis
23.58012959,4.45E-09,12.69526947,alpha,24.6907023,21.50291958,2496.99779,34.26491382,29.62145418,2,Zeta Draconis
41.29366537,3.42E-09,23.95450176,alpha,34.36043417,45.03220315,2744.424726,19.84942566,17.81747386,3,Beta Eioneous
